Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,"Abundance Ratio P-Value: (DZNep, Global) / (Control, Global)","Abundance Ratio P-Value: (DZNep, PISA) / (Control, PISA)","Abundance Ratio: (DZNep, Global) / (Control, Global)","Abundance Ratio: (DZNep, PISA) / (Control, PISA)","Abundance Ratio (log2): (DZNep, Global) / (Control, Global)","Abundance Ratio (log2): (DZNep, PISA) / (Control, PISA)","Abundances (Grouped): Control, Global","Abundances (Grouped): Control, PISA","Abundances (Grouped): DZNep, Global","Abundances (Grouped): DZNep, PISA","Abundances (Grouped) CV [%]: Control, Global","Abundances (Grouped) CV [%]: Control, PISA","Abundances (Grouped) CV [%]: DZNep, Global","Abundances (Grouped) CV [%]: DZNep, PISA",# Unique Peptides,# Isoforms,"Abundances (Normalized): F3: 127N, Sample, Control, Global","Abundances (Normalized): F3: 129N, Sample, Control, Global","Abundances (Normalized): F3: 131N, Sample, Control, Global","Abundances (Normalized): F3: 133N, Sample, Control, Global","Abundances (Normalized): F3: 126, Sample, Control, PISA","Abundances (Normalized): F3: 128C, Sample, Control, PISA","Abundances (Normalized): F3: 130C, Sample, Control, PISA","Abundances (Normalized): F3: 132C, Sample, Control, PISA","Abundances (Normalized): F3: 128N, Sample, DZNep, Global","Abundances (Normalized): F3: 130N, Sample, DZNep, Global","Abundances (Normalized): F3: 132N, Sample, DZNep, Global","Abundances (Normalized): F3: 133C, Sample, DZNep, Global","Abundances (Normalized): F3: 127C, Sample, DZNep, PISA","Abundances (Normalized): F3: 129C, Sample, DZNep, PISA","Abundances (Normalized): F3: 131C, Sample, DZNep, PISA","Abundances (Normalized): F3: 134N, Sample, DZNep, PISA",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 127N, Sample, Control, Global","Abundance: F3: 129N, Sample, Control, Global","Abundance: F3: 131N, Sample, Control, Global","Abundance: F3: 133N, Sample, Control, Global","Abundance: F3: 126, Sample, Control, PISA","Abundance: F3: 128C, Sample, Control, PISA","Abundance: F3: 130C, Sample, Control, PISA","Abundance: F3: 132C, Sample, Control, PISA","Abundance: F3: 128N, Sample, DZNep, Global","Abundance: F3: 130N, Sample, DZNep, Global","Abundance: F3: 132N, Sample, DZNep, Global","Abundance: F3: 133C, Sample, DZNep, Global","Abundance: F3: 127C, Sample, DZNep, PISA","Abundance: F3: 129C, Sample, DZNep, PISA","Abundance: F3: 131C, Sample, DZNep, PISA","Abundance: F3: 134N, Sample, DZNep, PISA"
FALSE,High,Master Protein,Q13907,Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2,20,127,2.50412063007577E-06,1.55252096132319E-05,0.685,0.727,-0.54,-0.46,25800.8,27293.8,17686.1,19841.6,3.35,6.38,6.17,4.94,20,21,24947.3,25171,26634.3,26446.5,24549.9,26511.2,28202.5,28099.5,17396.2,17980.8,19260.2,16656.3,18296.1,19969.9,19714.2,20591.6,1,149.081,80,7176.3,6917.7,14837.8,17748.1,16013.4,20083.8,15777.1,13601.7,8349.9,6081.9,8895.7,16656.3,6547.9,7183.3,11481.2,9468.8
FALSE,High,Master Protein,Q4G176,"Malonate--CoA ligase ACSF3, mitochondrial OS=Homo sapiens OX=9606 GN=ACSF3 PE=1 SV=3",1,5,2.67849464563596E-06,9.49736417220626E-05,0.402,0.566,-1.32,-0.82,566,285.7,227.4,161.8,17.36,11.26,12.7,6.42,1,1,639.4,627.3,510.7,439.1,283.9,287.5,335.3,256.5,227,271.1,227.7,200,161.4,162.1,163.8,142.3,1,3.88,2,183.9,172.4,284.5,294.7,185.2,217.8,187.6,124.2,109,91.7,105.2,200,57.8,58.3,95.4,65.4
FALSE,High,Master Protein,Q9BU02,Thiamine-triphosphatase OS=Homo sapiens OX=9606 GN=THTPA PE=1 SV=3,4,24,2.74875417727305E-06,0.00035728629890841,0.634,0.749,-0.66,-0.42,2286.7,1855.6,1450.5,1389.4,7.83,9.06,4.07,4.24,4,4,2369.3,2524.4,2206.9,2115.6,1807.8,1653.3,2053.6,1904.7,1436.2,1397.7,1538.2,1464.9,1344.7,1476.1,1417.2,1362.2,1,12.185,13,681.5,693.8,1229.5,1419.8,1179.2,1252.5,1148.8,922,689.4,472.8,710.4,1464.9,481.3,531,825.3,626.4
FALSE,High,Master Protein,P78347,General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2,49,198,3.26647102699695E-06,0.00230134899437051,0.708,0.853,-0.5,-0.23,62737.7,34415.5,44417,29343,6.79,2.1,5.25,3.73,49,54,56063.9,60816.9,65002,64719.1,33921.9,34157.3,34675.6,35561.7,43537,45314.8,47333.3,41893.7,29303.9,28128,29382.2,30805.9,1,233.707,37,16127.2,16714.3,36212.2,43432.7,22126.6,25876.1,19398.2,17213.9,20897,15327.5,21861.7,41893.7,10487.5,10117.9,17111.7,14165.7
FALSE,High,Master Protein,Q13330,Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=2,15,65,3.5238676845406E-06,9.35532903170166E-05,0.641,0.722,-0.64,-0.47,9001.1,6361.6,5771,4594.4,8.83,4.49,3.46,9.19,6,15,10258.2,8323.2,9007.6,8994.5,6554.1,5977.5,6183.9,6544.4,5439.9,5714.5,5828.1,5884.2,4745.2,3957.6,4448.3,4899.7,1,57.16,15,2950.9,2287.5,5018.1,6036.2,4275.1,4528.3,3459.4,3167.8,2611.1,1932.9,2691.8,5884.2,1698.2,1423.6,2590.6,2253.1
FALSE,High,Master Protein,P25440,Bromodomain-containing protein 2 OS=Homo sapiens OX=9606 GN=BRD2 PE=1 SV=2,11,28,3.53994955315518E-06,0.000304157205577305,1.753,1.37,0.81,0.45,4278.2,2875.7,7500.3,3940.6,5.22,3.23,10.89,8.53,11,14,4131.3,4649.1,4219.6,4337.7,2967.2,2930.1,2767.6,2822.3,7302.1,7704,6146.9,7924.9,4053.5,4443.7,3653.7,3830.9,1,64.588,22,1188.4,1277.7,2350.7,2911,1935.4,2219.7,1548.3,1366.1,3504.9,2605.8,2839.1,7924.9,1450.7,1598.4,2127.8,1761.6
FALSE,High,Master Protein,P31146,Coronin-1A OS=Homo sapiens OX=9606 GN=CORO1A PE=1 SV=4,7,34,3.60025560142141E-06,2.49528984407332E-05,1.455,1.449,0.54,0.54,2698.2,2133,3925.9,3091.7,4.35,6.88,6.35,6.58,5,9,2501.7,2665.2,2761.1,2731.5,2036.3,2092.5,2174.2,2377.3,3876.1,3793.7,3976.3,4367.6,2757,3217.9,3129.3,3054.5,1,37.471,18,719.6,732.5,1538.2,1833.1,1328.3,1585.2,1216.3,1150.8,1860.5,1283.2,1836.5,4367.6,986.7,1157.5,1822.5,1404.6
FALSE,High,Master Protein,Q7L8W6,Diphthine--ammonia ligase OS=Homo sapiens OX=9606 GN=DPH6 PE=1 SV=3,1,3,3.86740758728799E-06,0.42968563781209,0.727,0.95,-0.46,-0.07,387.9,297.6,281.9,282.8,2.5,3.29,4.98,7.06,1,1,374.7,382.7,393.1,395.5,286.4,293.5,308.9,301.8,285.3,278.6,264.4,298.1,278.4,287.3,306.4,258.3,1,6.806,5,107.8,105.2,219,265.4,186.8,222.3,172.8,146.1,136.9,94.2,122.1,298.1,99.6,103.3,178.4,118.8
FALSE,High,Master Protein,Q9NSD9,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3,46,196,4.12922891657175E-06,0.00103939018950194,0.785,0.879,-0.35,-0.19,64163.7,48828.8,50364.5,42914.7,3.93,2.45,1.64,5.45,46,46,62112.3,61823.3,66384,66282.8,47590.3,50505.2,48934,48723.8,50132.8,51301,50597.3,49337.9,42258.2,39799.9,43581.5,45325.4,1,205.139,44,17867.1,16990.9,36982.1,44482.1,31042.2,38260.5,27374.7,23585.1,24062.9,17352.3,23369.3,49337.9,15123.6,14316.3,25381.2,20842.3
FALSE,Medium,Master Protein,Q6ICB0,Desumoylating isopeptidase 1 OS=Homo sapiens OX=9606 GN=DESI1 PE=1 SV=1,1,2,4.42545197043565E-06,0.000173899254249932,0.562,0.702,-0.83,-0.51,1141.2,527.1,641.5,370.2,9.08,10.86,7.75,7.7,1,1,1024.5,1094.1,1259.6,1190.3,536.7,640.3,517.6,512.4,626.8,582.9,656.6,701.1,350.3,340.3,396.5,391.3,1,3.337,5,294.7,300.7,701.7,798.8,350.1,485,289.6,248,300.9,197.2,303.3,701.1,125.4,122.4,230.9,179.9
FALSE,High,Master Protein,P53814,Smoothelin OS=Homo sapiens OX=9606 GN=SMTN PE=1 SV=7,3,4,4.4338317883863E-06,2.11709462781817E-05,3.977,3.325,1.99,1.73,80.5,64.8,320,215.6,21.58,26.14,25.32,5.39,3,3,66.7,67.5,99.7,95.9,65.6,50.9,64.1,93.5,356.2,240.1,287.4,431,221.6,209.3,234.2,209.8,1,8.21,4,19.2,18.6,55.5,64.4,42.8,38.6,35.9,45.3,171,81.2,132.8,431,79.3,75.3,136.4,96.5
FALSE,High,Master Protein,Q14151,Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1,29,121,5.21260491326281E-06,4.19915453371278E-05,1.511,1.358,0.6,0.44,10277.6,10344.7,15531.6,14043.3,5.43,6.05,5.86,6.41,14,33,10089.4,9854.5,10469.3,11146.1,10553.3,9552.4,10140.3,11021.4,15452,13962.8,16004.3,15611.5,13519.2,14587.7,13206.2,15142,1,132.944,16,2902.3,2708.3,5832.4,7480.1,6883.7,7236.5,5672.7,5335,7416.7,4722.8,7391.9,15611.5,4838.3,5247.3,7691.1,6962.9
FALSE,High,Master Protein,Q6ZMK1,Cysteine and histidine-rich protein 1 OS=Homo sapiens OX=9606 GN=CYHR1 PE=1 SV=2,3,7,5.3487478233194E-06,2.40933301592916E-05,0.587,0.575,-0.77,-0.8,575,563.2,337.6,323.5,6.65,12.38,8.7,6.99,3,3,575.3,574.7,653.7,573.9,450.3,563.3,609.1,563,330,354.1,345.4,289.4,315.7,331.6,302.9,355.9,1,9.053,10,165.5,158,364.2,385.2,293.7,426.7,340.7,272.5,158.4,119.8,159.5,289.4,113,119.3,176.4,163.6
FALSE,High,Master Protein,Q9ULW0,Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2,20,46,5.53144373438563E-06,3.14638313114735E-06,1.577,1.619,0.66,0.7,7690.1,7758.8,12130.2,12562.7,3.21,8.11,8.77,7.55,20,23,7830.4,7552.3,7392.9,7926.8,7882.6,7111.3,7636.9,8636.6,11618.9,11046.4,12664,13444.5,12491.8,12634,11678.4,13991.2,1,109.232,33,2252.5,2075.6,4118.5,5319.7,5141.7,5387.2,4272.2,4180.6,5576.9,3736.4,5849.1,13444.5,4470.6,4544.6,6801.3,6433.7
FALSE,High,Master Protein,Q9BQ39,ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1,12,27,6.3400096201871E-06,0.000144908850287728,0.732,0.82,-0.45,-0.29,4729.2,2653.7,3462.9,2174.9,3.49,3.06,6.33,4.37,11,12,4468.6,4810,4649.8,4814.5,2630.7,2677,2551.2,2744.4,3466.3,3459.5,3873.4,3373.3,2115.3,2048.3,2236.2,2240.3,1,42.06,23,1285.4,1321.9,2590.4,3231,1716,2027.9,1427.2,1328.4,1663.8,1170.1,1789,3373.3,757,736.8,1302.3,1030.2
FALSE,High,Master Protein,Q12906,Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,45,286,6.5396265287454E-06,2.98936552991513E-05,1.257,1.199,0.33,0.26,75165.7,70159,94485.8,84088.4,3.5,3.18,2.82,4.29,38,63,75566.7,74766.9,72521.4,78889.6,72176.7,67960.5,68444.4,71916.7,95601.8,90321.7,96148.6,93382.8,81102.8,82960.7,85231.4,89525.8,1,415.134,39,21737.4,20548.2,40401.2,52942.5,47079.4,51483.9,38289.2,34811.7,45887.3,30550.8,44407.9,93382.8,29025.6,29841.7,49637.4,41167.3
FALSE,High,Master Protein,A0A0B4J2D5,"Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B PE=5 SV=1",14,79,7.25554413949503E-06,9.69188066402005E-06,0.756,0.751,-0.4,-0.41,17558.5,23318.4,13271,17509.1,3.33,6.46,2.68,4.55,14,14,17882.1,17240.7,18356.3,17090.6,24440.8,22540.7,24122.9,21226.5,13801.1,12945.7,13329.5,13212.7,17301.9,18549.5,17718.7,16643.3,1,131.846,72,5143.9,4738.3,10226.2,11469.4,15942.3,17075.9,13494.8,10274.8,6624.3,4378.8,6156.4,13212.7,6192.1,6672.4,10319.1,7653.2
FALSE,High,Master Protein,Q7L592,"Protein arginine methyltransferase NDUFAF7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAF7 PE=1 SV=1",1,1,8.4583818378281E-06,5.75311439325876E-05,0.653,0.708,-0.62,-0.5,363.8,223.4,237.5,158,5.51,7.26,7.93,6.7,1,1,328.5,372.8,365.9,361.7,215.9,199.8,234.8,231.1,236.2,245.7,238.9,204.5,159.9,138.4,156.2,160,1,3.583,2,94.5,102.5,203.9,242.7,140.8,151.3,131.3,111.9,113.4,83.1,110.3,204.5,57.2,49.8,91,73.6
FALSE,High,Master Protein,Q86WR7,Proline and serine-rich protein 2 OS=Homo sapiens OX=9606 GN=PROSER2 PE=1 SV=2,3,3,8.96453845777856E-06,2.68525175290968E-05,1.752,1.7,0.81,0.77,277.5,215.6,486.3,366.6,14.53,5.68,4.38,7.44,3,3,264.5,341.2,245.6,291.2,216.3,236.8,214.9,207.8,460.2,510.7,492.7,480,372.5,363.1,316.3,370.1,1,12.311,9,76.1,93.8,136.8,195.4,141.1,179.4,120.2,100.6,220.9,172.7,227.6,480,133.3,130.6,184.2,170.2
FALSE,High,Master Protein,Q9H3H3,UPF0696 protein C11orf68 OS=Homo sapiens OX=9606 GN=C11orf68 PE=1 SV=3,9,24,9.39576314007429E-06,2.04727678243533E-05,1.322,1.32,0.4,0.4,4023.2,3659,5318.6,4830.1,3.55,3.71,5.9,5.92,9,9,4150.6,3934.6,3852.4,4113.7,3740.1,3436.5,3698.3,3620,5435.8,5155.8,5203.9,5855.5,5072.5,4791.6,4868.8,4397.2,1,38.074,34,1194,1081.3,2146.2,2760.7,2439.6,2603.3,2068.9,1752.3,2609.1,1743.9,2403.5,5855.5,1815.4,1723.6,2835.5,2022
FALSE,High,Master Protein,Q14103,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1,46,326,9.60940835870172E-06,8.57343039780689E-05,1.427,1.323,0.51,0.4,100029.8,103154.5,142700.7,136426.8,6.45,6.77,6.13,2.66,44,55,100143.5,99916.2,93212.5,109030.9,106908.7,96998.6,99532.2,112448.7,150659.9,132957.4,148771,136878.2,136202.9,136651.1,133792.7,142393.6,1,344.653,62,28807.1,27460,51928,73170.2,69734.5,73482,55680.4,54431.5,72314.3,44972.2,68712.5,136878.2,48745.1,49154.6,77918.8,65477.9
FALSE,High,Master Protein,Q4VCS5,Angiomotin OS=Homo sapiens OX=9606 GN=AMOT PE=1 SV=1,24,110,1.0433790277764E-05,0.00281930301903233,0.667,0.794,-0.58,-0.33,15958.3,10921.9,10642.9,8673.4,9.31,7.07,6.21,5.25,24,30,14746.7,18115.5,16658.7,15287.3,11082.1,12264.7,10763.9,10466.5,10565.9,9745.1,11341.6,10720.4,8512.2,8789.2,9515.9,8559,1,115.379,24,4242,4978.7,9280.4,10259.3,7228.6,9291.2,6021.6,5066.4,5071.5,3296.2,5238.3,10720.4,3046.4,3161.6,5541.9,3935.8
FALSE,High,Master Protein,P0CG12,Decreased expression in renal and prostate cancer protein OS=Homo sapiens OX=9606 GN=DERPC PE=1 SV=1,7,15,1.09528286293958E-05,1.14119684690994E-06,1.648,1.948,0.72,0.96,1575.9,1473.1,2596.4,2868.8,10.11,7.47,10.43,8.24,7,8,1751.1,1668,1488.9,1403.9,1433.1,1346.9,1514.1,1604.1,2521.4,2541.5,2652.5,3125.1,2781.1,2615.4,3168.2,2959.3,1,39.553,19,503.7,458.4,829.4,942.2,934.8,1020.4,847,776.5,1210.2,859.6,1225.1,3125.1,995.3,940.8,1845.1,1360.8
FALSE,High,Master Protein,Q13123,Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3,22,76,1.09582102554295E-05,0.000502767124537229,1.271,1.151,0.35,0.2,18281.3,13310.2,23241.8,15323,4.86,3.4,1.18,5.22,22,23,17442.4,19480,17907,18663.3,13304.6,13444.3,12470.1,13315.9,23664.2,23123.3,23060.1,23360.8,15483.6,16493.4,14570.8,15164,1,80.976,35,5017.4,5353.7,9975.9,12524.9,8678.3,10184.9,6976.1,6445.6,11358.4,7821.3,10650.7,23360.8,5541.4,5932.8,8485.8,6973
FALSE,High,Master Protein,Q9UPN6,SR-related and CTD-associated factor 8 OS=Homo sapiens OX=9606 GN=SCAF8 PE=1 SV=1,7,14,1.10808128348516E-05,0.00590728856130718,1.413,1.198,0.5,0.26,2797.7,1987.4,3954,2381.8,2.85,6.25,6.98,6.55,3,7,2858.5,2711.3,2738.2,2863.6,1995.5,1979.4,1935.5,2219.2,3852.5,4058.2,4290.3,3644.7,2262.2,2394.8,2369,2637.2,1,17.439,5,822.3,745.1,1525.4,1921.8,1301.6,1499.5,1082.7,1074.2,1849.1,1372.7,1981.5,3644.7,809.6,861.4,1379.7,1212.7
FALSE,High,Master Protein,Q8WWK9,Cytoskeleton-associated protein 2 OS=Homo sapiens OX=9606 GN=CKAP2 PE=1 SV=1,10,25,1.12305160948623E-05,2.70944746825208E-05,2.041,1.851,1.03,0.89,5204.4,4666.1,10620.2,8637.8,12.15,11.39,11.28,9.1,10,10,4634.7,4918.9,5506.4,6079.7,4791.8,4023.8,4543.7,5301.5,10476.2,8649.1,10766.2,11339.1,8695.8,7602.8,8580.2,9512.1,1,32.486,14,1333.2,1351.9,3067.6,4080.1,3125.6,3048.3,2541.8,2566.2,5028.4,2925.5,4972.6,11339.1,3112.1,2734.8,4997,4374
FALSE,High,Master Protein,Q8IZ69,tRNA (uracil-5-)-methyltransferase homolog A OS=Homo sapiens OX=9606 GN=TRMT2A PE=1 SV=2,8,24,1.13306601838836E-05,2.96399685351112E-07,2.02,2.68,1.01,1.42,2441.4,1573.4,4932.3,4217.2,16.76,8.26,12.05,10.18,8,8,2186.8,2025.4,2725.6,2876.5,1712.6,1638.8,1510.6,1421.8,5097.9,4437.4,4772,5857.4,4334.6,3996.5,4984.8,4103,1,30.485,10,629,556.6,1518.4,1930.4,1117.1,1241.5,845.1,688.2,2446.9,1500.9,2204.1,5857.4,1551.3,1437.6,2903.1,1886.7
FALSE,High,Master Protein,Q9UHR6,Zinc finger HIT domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZNHIT2 PE=1 SV=1,5,19,1.14186375088643E-05,1.11509334795867E-05,1.237,1.233,0.31,0.3,1350.9,807.4,1671.6,995.4,4.35,2.32,5.25,2.37,5,5,1314.1,1316.9,1437.3,1385.9,772,805,809.9,811.1,1642.8,1649.8,1693.6,1835.5,992.7,976.9,1033,998.1,1,16.06,11,378,361.9,800.7,930.1,503.5,609.8,453.1,392.6,788.5,558.1,782.2,1835.5,355.3,351.4,601.6,458.9
FALSE,High,Master Protein,P16083,Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens OX=9606 GN=NQO2 PE=1 SV=5,6,19,1.18033133771345E-05,9.37544478851748E-06,0.79,0.785,-0.34,-0.35,6336.2,8075.2,5008.2,6335.6,6.93,2.55,2.43,4.37,6,6,7117.5,6176.1,6500.4,6152.1,7954.4,8057.2,8432.2,8093.3,5081.9,5061.1,4956,4817.1,6322.9,6392.9,6348.4,5814.1,1,42.954,32,2047.4,1697.4,3621.3,4128.6,5188.5,6103.8,4717.1,3917.6,2439.2,1711.9,2289,4817.1,2262.9,2299.6,3697.2,2673.5
FALSE,High,Master Protein,P52888,Thimet oligopeptidase OS=Homo sapiens OX=9606 GN=THOP1 PE=1 SV=2,39,151,1.1928953078888E-05,7.51909721186106E-06,0.701,0.703,-0.51,-0.51,38278.6,42360.6,26816.8,29800.6,6.22,7.1,2.68,5.45,39,41,33921.6,37946.6,38931.3,38613.4,40170.3,46987.7,43651.9,41107.5,25818.1,27447.5,26520.4,27116.5,29035,29096.6,32556.7,30521.6,1,168.524,47,9757.8,10428.9,21688.4,25913.3,26202.3,35595.9,24419.8,19898.3,12392.3,9284,12248.9,27116.5,10391.2,10466.3,18960.5,14035
FALSE,High,Master Protein,O14965,Aurora kinase A OS=Homo sapiens OX=9606 GN=AURKA PE=1 SV=3,2,8,1.2406557962974E-05,8.83141213292582E-06,1.743,1.859,0.8,0.89,717,593.6,1249.6,1103.5,12.48,9.35,10.24,4.56,2,2,587.7,710.5,723.5,800.5,554.9,587.5,599.9,687.8,1179.4,1385.5,1323.9,1107.5,1135.6,1037,1072.3,1139.2,1,15.355,7,169.1,195.3,403.1,537.2,362,445,335.6,333,566.1,468.6,611.5,1107.5,406.4,373,624.5,523.9
FALSE,High,Master Protein,P14735,Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4,6,18,1.56245441660374E-05,0.0260123244579576,0.71,0.878,-0.49,-0.19,6045.4,4659.2,4292.4,4090.2,4.93,6.88,4.36,7.03,6,7,6142.2,5788.2,6486.8,5950.2,4182.5,4943.6,4696.6,4622.1,4171.8,4508.3,4416.6,4120,4020,3598.9,4223.9,4161.7,1,31.455,5,1766.9,1590.8,3613.7,3993.2,2728.2,3745.1,2627.4,2237.4,2002.4,1524.9,2039.9,4120,1438.7,1294.6,2459.9,1913.7
FALSE,High,Master Protein,O14802,DNA-directed RNA polymerase III subunit RPC1 OS=Homo sapiens OX=9606 GN=POLR3A PE=1 SV=2,3,10,1.630396169916E-05,0.049642999183048,0.667,0.882,-0.58,-0.18,4313.1,2577.9,2876.9,2273.4,8.31,7.41,6.14,7.12,3,3,4706.6,3934.2,4528.6,4107.8,2586.4,2935.1,2569.4,2496.2,2623.6,2981,2776.3,2983.2,2457.3,2082.6,2210.3,2338.2,1,12.594,3,1353.9,1081.2,2522.9,2756.7,1687.1,2223.5,1437.4,1208.3,1259.3,1008.3,1282.3,2983.2,879.4,749.1,1287.3,1075.2
FALSE,High,Master Protein,Q15424,Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,50,216,1.63108627374564E-05,6.97826538565982E-05,1.37,1.306,0.45,0.38,43753.6,37078.6,59937.2,48411.4,4.17,5.38,6.09,4.93,35,57,46190.2,42275,42718.2,44814.1,40679.4,36811.7,36088.1,37347.5,58882.2,54474.8,61011,62865.8,48082.6,48742.4,46321.5,52067.5,1,234.362,32,13287,11618.5,23798,30074.5,26534.4,27886.9,20188.4,18078.3,28262.5,18425.8,28179,62865.8,17208.1,17533.1,26976.9,23942.6
FALSE,High,Master Protein,O94776,Metastasis-associated protein MTA2 OS=Homo sapiens OX=9606 GN=MTA2 PE=1 SV=1,29,122,1.64242541509374E-05,3.18429300882883E-06,1.25,1.313,0.32,0.39,29753.6,22980.1,37177.1,30166.1,5.11,3.1,3.13,4.47,22,32,28891.1,28244.4,30641.8,31533.7,22374.9,23773.5,22464.5,23507.5,36757.4,37544.8,36813,39279.6,28643,30272.4,30060.3,31944.6,1,128.931,37,8310.8,7762.4,17070.3,21162.1,14594.7,18009.8,12567.1,11379,17642.9,12699.3,17002.7,39279.6,10250.9,10889.2,17506.6,14689.3
FALSE,High,Master Protein,P35520,Cystathionine beta-synthase OS=Homo sapiens OX=9606 GN=CBS PE=1 SV=2,49,290,1.65416133420804E-05,2.10272956069346E-06,0.753,0.72,-0.41,-0.47,90237.2,100900.7,67920.2,72622.4,2.51,4.2,6.06,5.92,49,61,87930,88531.4,92278.8,91975.8,99450.5,102372.1,106771.1,96828.9,67373.6,68471.3,63149.4,73184.2,72316.5,66050.3,76252,72929.6,1,365.643,59,25293.8,24331.1,51407.9,61724.6,64869.6,77552.7,59730,46870.6,32338.2,23160.1,29166.6,73184.2,25881.1,23758.9,44407.9,33535.7
FALSE,High,Master Protein,P57737,Coronin-7 OS=Homo sapiens OX=9606 GN=CORO7 PE=1 SV=2,8,31,1.67003119444509E-05,0.0312019021538031,0.748,0.881,-0.42,-0.18,3924.9,2552.5,2935.8,2248,3.43,3.58,5.57,6.28,8,9,4143.3,3933.9,3916.1,3821.5,2578.3,2529,2576.3,2386.6,2966.7,2905.1,2871.3,3238.5,2398.8,2121.5,2354.3,2146.5,1,39.382,8,1191.8,1081.1,2181.6,2564.6,1681.8,1915.9,1441.2,1155.3,1424,982.6,1326.2,3238.5,858.5,763.1,1371.1,987
FALSE,High,Master Protein,O95239,Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3,23,64,1.68458225333623E-05,0.000280532432781033,1.551,1.419,0.63,0.51,11962.9,7491.2,18550.4,10632.2,5.65,7.82,6.33,10.06,13,24,11257.3,11563.9,12375.7,12702.9,7154.5,7345.6,7639.6,8510.7,17202.5,19898.8,19057.1,18057.2,9422.1,11088.9,10194.4,11889.9,1,94.461,20,3238.2,3178.1,6894.4,8524.8,4666.7,5564.7,4273.8,4119.7,8256.9,6730.7,8801.9,18057.2,3372,3988.8,5937.1,5467.4
FALSE,High,Master Protein,Q9BY77,Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2,16,45,1.82307251705982E-05,0.0003928121806962,1.426,1.275,0.51,0.35,7956.5,7097.1,11344.5,9051.8,8.46,4.96,5.17,4.57,16,16,8135.9,7650.4,7781.1,9178.9,7619.8,6764.4,7061.1,7133.3,11456.3,10805.6,11233.9,12215.7,9124.3,8980,8678.5,9672.9,1,86.737,44,2340.3,2102.6,4334.8,6159.9,4970.2,5124.4,3950.1,3452.9,5498.8,3654.9,5188.6,12215.7,3265.4,3230.2,5054.2,4448
FALSE,High,Master Protein,P49588,"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=AARS1 PE=1 SV=2",68,423,1.89847922444919E-05,0.000171759405945604,0.773,0.832,-0.37,-0.26,116426.2,100265.7,90011.1,83453.4,4.87,5.68,3.93,2.36,67,91,118708.5,108001.9,120653.2,114187.8,101564.1,97538.4,110469.8,98984,85803.4,90494.8,89529.9,94420.1,81701.7,82941.4,86358.1,83968.7,1,469.902,42,34147.5,29682.2,67215.1,76630.9,66248.3,73890.9,61799.1,47913.8,41184.2,30609.4,41351,94420.1,29239.9,29834.7,50293.6,38611.9
FALSE,Medium,Master Protein,Q9UNN8,Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1,1,3,2.05526724814664E-05,0.000679524134176823,2.02,1.611,1.01,0.69,247.6,387.4,500.1,624.2,17.88,9.35,5.05,13.02,1,1,323.8,240.1,216,255.4,394.9,339.5,380,426.2,510.5,483.5,540.3,489.9,707.9,517.3,648.4,600.8,1,2.842,4,93.1,66,120.3,171.4,257.6,257.2,212.6,206.3,245,163.5,249.5,489.9,253.4,186.1,377.6,276.3
